,date,location,mintemp,maxtemp,rainfall,humidity9am,humidity3pm,pressure9am,pressure3pm,temp9am,temp3pm,raintomorrow_offset1day,labels
28520,2014-06-25,Melbourne,8.6,16.0,6.2,73.0,64.0,1011.8,1012.6,11.2,14.6,1,0
28521,2014-06-26,Melbourne,11.2,16.8,0.6,61.0,45.0,1015.9,1016.6,12.0,14.9,0,0
28522,2014-07-01,Melbourne,8.3,13.4,0.4,71.0,70.0,1027.2,1027.6,10.9,12.9,0,0
28523,2014-07-02,Melbourne,10.8,17.3,0.0,65.0,50.0,1029.8,1026.9,12.0,16.0,0,0
28524,2014-07-03,Melbourne,7.7,12.7,0.0,79.0,67.0,1025.1,1021.8,8.3,11.4,0,0
28525,2014-07-08,Melbourne,9.2,14.9,0.0,67.0,49.0,1011.0,1006.0,11.1,14.3,0,0
28526,2014-07-09,Melbourne,9.3,11.2,0.2,68.0,81.0,997.8,996.6,9.5,9.1,0,0
28527,2014-07-10,Melbourne,7.7,15.6,4.6,72.0,65.0,1005.7,1007.6,10.1,14.6,1,0
28528,2014-07-15,Melbourne,8.3,13.1,0.0,64.0,62.0,1019.5,1013.7,10.3,12.4,0,0
28529,2014-07-16,Melbourne,9.7,14.7,2.2,78.0,50.0,1011.3,1009.7,10.7,14.6,1,0
28530,2014-07-17,Melbourne,8.8,12.3,0.0,60.0,55.0,1009.1,1008.5,9.3,10.9,0,0
28531,2014-07-22,Melbourne,5.6,12.5,0.0,93.0,62.0,1026.6,1024.6,7.1,12.2,0,0
28532,2014-07-23,Melbourne,4.5,13.7,0.0,95.0,54.0,1024.2,1019.7,4.5,13.4,0,0
28533,2014-07-29,Melbourne,11.4,16.5,0.0,66.0,58.0,1010.4,1008.0,12.0,15.9,0,0
28534,2014-07-30,Melbourne,11.9,19.1,0.0,65.0,54.0,1012.6,1010.0,14.7,17.9,0,0
28535,2014-07-31,Melbourne,13.7,19.9,0.0,61.0,43.0,1000.8,996.4,14.8,16.4,0,0
28536,2014-08-06,Melbourne,10.6,16.5,0.0,59.0,47.0,1031.8,1028.5,12.6,15.5,0,0
28537,2014-08-07,Melbourne,10.7,14.0,0.8,80.0,77.0,1030.8,1029.3,11.5,13.6,0,0
28538,2014-08-12,Melbourne,6.4,13.0,0.6,87.0,65.0,1033.9,1033.1,8.1,12.1,0,0
28539,2014-08-13,Melbourne,8.1,15.7,0.0,69.0,64.0,1036.3,1034.8,10.7,13.4,0,0
28540,2014-08-14,Melbourne,10.0,15.1,0.4,58.0,49.0,1035.9,1033.7,11.7,14.7,0,0
28541,2014-08-17,Melbourne,7.5,16.7,0.0,73.0,58.0,1018.2,1016.1,10.7,15.1,0,0
28542,2014-08-18,Melbourne,9.9,13.6,0.0,75.0,76.0,1020.9,1020.1,12.0,12.6,0,0
28543,2014-08-19,Melbourne,10.7,13.9,1.2,74.0,60.0,1024.8,1023.7,11.5,13.2,1,0
28544,2014-08-20,Melbourne,10.2,13.6,0.0,55.0,62.0,1027.1,1026.4,11.0,12.8,0,0
28545,2014-08-21,Melbourne,8.4,18.1,0.0,83.0,45.0,1029.6,1026.9,9.8,17.2,0,0
28546,2014-08-26,Melbourne,7.8,19.4,0.0,89.0,53.0,1028.6,1025.4,9.9,17.9,0,0
28547,2014-08-27,Melbourne,7.1,19.9,0.0,83.0,45.0,1028.3,1026.9,10.3,19.4,0,0
28548,2014-08-28,Melbourne,8.1,20.2,0.0,91.0,50.0,1029.8,1026.7,8.1,18.0,0,0
28549,2014-08-29,Melbourne,8.0,15.3,0.0,84.0,67.0,1030.0,1027.6,11.4,14.2,0,0
28550,2014-08-30,Melbourne,11.2,21.4,0.0,80.0,42.0,1026.3,1021.5,12.1,20.5,0,0
28551,2014-08-31,Melbourne,10.8,21.6,0.0,56.0,36.0,1019.2,1014.5,15.3,20.9,0,0
28552,2014-09-01,Melbourne,15.0,15.4,0.0,45.0,81.0,1008.8,1008.6,15.2,12.4,0,0
28553,2014-09-02,Melbourne,9.1,16.4,10.4,73.0,49.0,1017.9,1019.7,11.6,13.9,1,0
28554,2014-09-03,Melbourne,7.8,15.4,0.4,56.0,45.0,1023.4,1020.5,11.8,14.7,0,0
28555,2014-09-04,Melbourne,5.7,16.4,0.0,72.0,54.0,1021.1,1019.4,9.0,15.5,0,0
28556,2014-09-05,Melbourne,5.0,16.9,0.0,87.0,53.0,1026.5,1024.9,7.8,16.1,0,0
28557,2014-09-06,Melbourne,6.3,19.4,0.0,87.0,53.0,1030.9,1027.5,10.0,18.2,0,0
28558,2014-09-07,Melbourne,6.6,21.2,0.0,65.0,34.0,1029.8,1025.1,11.5,20.7,0,0
28559,2014-09-08,Melbourne,10.8,21.2,0.0,53.0,38.0,1021.7,1014.6,16.0,20.7,0,0
28560,2014-09-09,Melbourne,15.6,20.4,0.0,67.0,59.0,1005.0,1002.0,16.2,19.0,0,0
28561,2014-09-10,Melbourne,11.4,19.7,2.0,53.0,35.0,1010.9,1010.5,14.3,18.5,1,0
28562,2014-09-16,Melbourne,11.2,15.0,0.0,78.0,83.0,1009.7,1010.3,13.8,13.5,0,0
28563,2014-09-17,Melbourne,8.9,16.7,3.2,65.0,55.0,1013.7,1014.9,12.8,12.9,1,0
28564,2014-09-18,Melbourne,7.7,14.0,0.4,64.0,65.0,1022.7,1022.7,10.9,13.3,0,0
28565,2014-09-19,Melbourne,8.6,15.7,1.4,64.0,61.0,1025.2,1023.7,12.1,14.5,1,0
28566,2014-09-20,Melbourne,10.0,17.5,0.0,70.0,53.0,1028.0,1027.2,13.0,16.0,0,0
28567,2014-09-21,Melbourne,11.7,17.5,0.0,49.0,45.0,1031.5,1029.3,13.9,17.2,0,0
28568,2014-09-22,Melbourne,5.6,23.7,0.0,66.0,31.0,1029.9,1025.7,11.7,22.9,0,0
28569,2014-09-23,Melbourne,10.2,25.8,0.0,45.0,26.0,1027.1,1022.2,17.1,25.2,0,0
28570,2014-09-24,Melbourne,15.2,23.7,0.0,39.0,47.0,1016.5,1012.9,20.5,21.4,0,0
28571,2014-09-25,Melbourne,13.6,17.1,13.2,91.0,58.0,1016.9,1017.8,14.4,17.0,1,0
28572,2014-09-26,Melbourne,10.7,19.5,0.0,74.0,41.0,1020.0,1018.3,13.0,18.7,0,0
28573,2014-09-27,Melbourne,8.8,23.4,0.0,63.0,42.0,1020.2,1016.6,15.5,22.3,0,0
28574,2014-09-28,Melbourne,15.5,28.0,0.0,43.0,37.0,1013.0,1005.6,19.8,26.0,0,0
28575,2014-09-29,Melbourne,14.4,23.6,0.0,45.0,34.0,1013.9,1010.7,17.1,22.3,0,0
28576,2014-09-30,Melbourne,14.2,24.2,0.0,47.0,26.0,1008.9,1003.6,18.1,23.1,0,0
28577,2014-10-01,Melbourne,7.1,16.6,2.2,52.0,55.0,1022.9,1023.9,12.7,14.1,1,0
28578,2014-10-02,Melbourne,9.4,17.9,0.2,68.0,51.0,1024.6,1022.6,13.2,17.4,0,0
28579,2014-10-03,Melbourne,10.8,19.4,0.4,80.0,52.0,1023.1,1018.8,13.0,18.1,0,0
28580,2014-10-04,Melbourne,9.0,26.5,0.0,42.0,29.0,1015.6,1011.7,19.3,25.6,0,0
28581,2014-10-05,Melbourne,13.9,19.5,0.0,62.0,43.0,1017.2,1016.4,14.6,18.3,0,0
28582,2014-10-06,Melbourne,9.3,25.3,0.0,70.0,43.0,1008.9,1003.7,12.5,23.0,0,0
28583,2014-10-07,Melbourne,12.2,18.4,1.2,66.0,49.0,1011.9,1013.7,13.3,16.7,1,0
28584,2014-10-08,Melbourne,8.8,18.8,0.8,63.0,52.0,1020.7,1019.9,13.7,17.7,0,0
28585,2014-10-11,Melbourne,13.9,21.6,0.0,70.0,45.0,1016.3,1014.1,15.1,21.2,0,0
28586,2014-10-12,Melbourne,10.3,30.0,0.0,70.0,34.0,1010.7,1004.8,14.4,24.7,0,0
28587,2014-10-13,Melbourne,10.2,16.7,5.4,61.0,46.0,1012.0,1013.0,12.1,15.5,1,0
28588,2014-10-14,Melbourne,8.6,17.3,7.4,58.0,39.0,1021.7,1022.1,12.3,15.8,1,0
28589,2014-10-15,Melbourne,8.4,17.5,0.0,52.0,40.0,1022.7,1020.1,11.7,16.3,0,0
28590,2014-10-16,Melbourne,10.8,17.2,0.0,63.0,53.0,1019.2,1019.9,13.2,16.0,0,0
28591,2014-10-17,Melbourne,10.6,18.4,4.6,51.0,41.0,1027.2,1025.9,13.2,18.1,1,0
28592,2014-10-18,Melbourne,8.7,24.4,0.0,54.0,27.0,1026.5,1023.0,14.7,22.6,0,0
28593,2014-10-19,Melbourne,14.7,29.1,0.0,28.0,25.0,1021.6,1018.8,21.6,27.9,0,0
28594,2014-10-20,Melbourne,10.8,21.2,0.0,47.0,29.0,1030.3,1027.3,13.2,20.2,0,0
28595,2014-10-21,Melbourne,8.3,29.1,0.0,63.0,32.0,1027.5,1023.3,14.2,27.2,0,0
28596,2014-10-22,Melbourne,14.0,31.8,0.0,49.0,23.0,1019.6,1015.3,21.2,31.0,0,0
28597,2014-10-23,Melbourne,15.2,22.7,0.0,88.0,69.0,1020.4,1016.9,15.3,18.7,0,0
28598,2014-10-24,Melbourne,15.2,30.6,0.0,75.0,40.0,1011.9,1009.8,18.3,28.1,0,0
28599,2014-10-25,Melbourne,14.6,20.3,0.0,69.0,54.0,1017.4,1014.9,15.5,19.7,0,0
28600,2014-10-26,Melbourne,13.9,24.6,0.0,70.0,48.0,1014.2,1012.1,14.5,20.6,0,0
28601,2014-10-27,Melbourne,13.8,20.0,25.6,93.0,51.0,1005.1,1008.4,13.9,17.0,1,0
28602,2014-10-28,Melbourne,11.5,20.5,3.6,57.0,44.0,1011.4,1012.7,14.6,19.5,1,0
28603,2014-10-29,Melbourne,10.9,23.2,0.6,62.0,37.0,1018.9,1015.1,13.7,21.4,0,0
28604,2014-10-30,Melbourne,13.7,22.3,0.0,59.0,39.0,1015.7,1012.8,16.1,21.8,0,0
28605,2014-11-11,Melbourne,12.8,19.2,0.0,47.0,41.0,1024.1,1021.6,15.8,17.8,0,0
28606,2014-11-12,Melbourne,9.5,25.1,0.0,61.0,41.0,1018.6,1014.1,14.8,24.2,0,0
28607,2014-11-13,Melbourne,13.3,31.3,0.0,63.0,23.0,1014.6,1009.4,18.9,30.6,0,0
28608,2014-11-18,Melbourne,11.3,21.2,0.0,58.0,41.0,1021.0,1020.4,14.3,18.9,0,0
28609,2014-11-19,Melbourne,11.6,30.1,0.0,61.0,19.0,1019.7,1013.5,16.1,29.2,0,0
28610,2014-11-20,Melbourne,16.2,28.7,0.0,22.0,39.0,1006.7,1005.1,25.4,27.4,0,0
28611,2014-11-27,Melbourne,13.2,20.2,0.0,48.0,47.0,1025.9,1024.4,16.0,19.4,0,0
28612,2014-11-28,Melbourne,12.1,21.0,0.0,69.0,53.0,1024.3,1020.5,14.2,19.8,0,0
28613,2014-11-29,Melbourne,13.3,25.0,0.0,77.0,57.0,1017.4,1011.9,15.5,22.1,0,0
28614,2014-11-30,Melbourne,15.5,34.8,0.0,60.0,35.0,1008.0,1004.4,21.3,31.1,0,0
28615,2014-12-01,Melbourne,21.1,29.3,0.0,51.0,51.0,1004.9,1003.6,25.6,26.9,0,0
28616,2014-12-09,Melbourne,15.5,21.7,0.0,64.0,49.0,1016.4,1015.0,16.6,20.8,0,0
28617,2014-12-10,Melbourne,13.7,21.3,0.0,73.0,66.0,1012.5,1011.1,16.4,20.0,0,0
28618,2014-12-11,Melbourne,16.3,22.1,0.6,74.0,64.0,1015.1,1017.4,18.6,19.9,0,0
28619,2014-12-12,Melbourne,14.3,27.8,0.0,63.0,36.0,1021.3,1018.5,18.9,26.1,0,0
28620,2014-12-13,Melbourne,15.1,31.5,0.0,38.0,21.0,1016.5,1011.3,21.9,30.3,0,0
28621,2014-12-14,Melbourne,21.4,26.2,0.0,33.0,56.0,1009.1,1007.7,24.5,23.0,0,0
28622,2014-12-15,Melbourne,16.7,24.2,0.0,66.0,58.0,1009.3,1005.4,19.2,22.3,0,0
28623,2014-12-16,Melbourne,16.6,32.6,0.0,69.0,9.0,996.1,991.6,20.7,32.0,0,0
28624,2014-12-17,Melbourne,12.2,22.7,0.0,47.0,31.0,1008.9,1007.9,16.6,21.9,0,0
28625,2014-12-18,Melbourne,12.1,24.6,0.0,40.0,30.0,1005.8,1005.3,18.9,23.9,0,0
28626,2014-12-19,Melbourne,11.3,21.1,2.0,53.0,42.0,1016.6,1017.4,16.6,18.8,1,0
28627,2014-12-24,Melbourne,14.4,23.0,0.4,52.0,52.0,1015.8,1014.4,18.6,21.5,0,0
28628,2014-12-25,Melbourne,14.4,24.1,0.0,63.0,49.0,1010.0,1007.3,18.3,22.1,0,0
28629,2014-12-26,Melbourne,10.9,21.1,7.4,57.0,45.0,1015.6,1017.1,14.6,19.0,1,0
28630,2014-12-27,Melbourne,12.2,23.0,0.0,54.0,44.0,1021.2,1019.3,16.3,21.0,0,0
28631,2014-12-28,Melbourne,13.4,32.1,0.0,65.0,29.0,1015.8,1009.1,17.7,28.0,0,0
28632,2014-12-29,Melbourne,17.5,26.4,0.0,23.0,46.0,1000.3,1001.8,23.5,20.1,0,0
28633,2014-12-30,Melbourne,13.4,24.6,0.0,53.0,30.0,1007.7,1009.7,17.7,24.3,0,0
28634,2014-12-31,Melbourne,11.9,25.8,0.0,58.0,34.0,1016.0,1013.7,16.4,22.8,0,0
28635,2015-01-01,Melbourne,14.0,27.3,0.0,67.0,42.0,1013.9,1013.6,17.6,23.7,0,0
28636,2015-01-02,Melbourne,15.9,39.4,0.0,87.0,10.0,1014.5,1010.1,20.8,37.7,0,0
28637,2015-01-03,Melbourne,20.8,38.4,0.0,30.0,17.0,1012.1,1006.9,30.5,37.4,0,0
28638,2015-01-04,Melbourne,16.4,23.9,5.4,82.0,48.0,1017.9,1017.7,16.8,21.8,1,0
28639,2015-01-05,Melbourne,15.6,23.9,0.2,58.0,58.0,1020.3,1019.4,18.4,22.4,0,0
28640,2016-05-02,Melbourne,9.0,18.4,0.4,60.0,47.0,1013.7,1009.6,12.3,17.2,0,0
28641,2016-05-03,Melbourne,12.3,20.1,0.0,51.0,57.0,1002.5,999.8,16.6,18.8,0,0
28642,2016-05-04,Melbourne,9.8,18.2,0.2,63.0,43.0,1015.6,1014.4,12.6,16.9,0,0
28643,2016-05-05,Melbourne,12.6,20.5,0.0,57.0,52.0,1016.7,1013.0,16.1,20.0,0,0
28644,2016-05-06,Melbourne,15.9,24.7,0.0,53.0,40.0,1015.2,1013.4,18.4,24.3,0,0
28645,2016-05-07,Melbourne,11.4,25.7,0.0,54.0,39.0,1017.2,1014.6,19.3,24.2,0,0
28646,2016-05-10,Melbourne,13.7,17.2,12.0,77.0,47.0,1002.2,1008.8,15.2,16.9,1,0
28647,2016-05-11,Melbourne,12.2,17.4,0.2,61.0,54.0,1014.6,1009.5,14.2,16.3,0,0
28648,2016-05-12,Melbourne,14.1,21.4,0.2,70.0,51.0,1013.2,1012.0,17.4,21.2,0,0
28649,2016-05-13,Melbourne,15.9,21.6,0.0,70.0,49.0,1020.8,1018.6,16.5,21.1,0,0
28650,2016-05-14,Melbourne,14.5,21.7,0.0,72.0,55.0,1020.5,1016.1,16.6,21.5,0,0
28651,2016-05-15,Melbourne,15.0,22.0,0.0,59.0,41.0,1014.2,1014.3,16.9,20.7,0,0
28652,2016-05-16,Melbourne,7.7,19.6,0.0,73.0,58.0,1017.9,1012.9,11.4,18.1,0,0
28653,2016-05-17,Melbourne,11.4,17.1,0.2,53.0,53.0,1016.7,1017.4,15.8,16.7,0,0
28654,2016-05-18,Melbourne,13.0,19.3,0.0,56.0,45.0,1018.4,1014.8,14.8,18.8,0,0
28655,2016-05-19,Melbourne,14.6,18.4,0.0,66.0,66.0,1014.0,1012.0,15.1,17.2,0,0
28656,2016-05-20,Melbourne,11.6,17.4,1.8,73.0,56.0,1022.7,1022.1,14.1,16.7,1,0
28657,2016-05-21,Melbourne,8.1,18.5,0.0,80.0,53.0,1024.9,1021.5,9.7,17.9,0,0
28658,2016-05-22,Melbourne,9.2,22.2,0.0,59.0,44.0,1016.7,1011.9,17.2,21.9,0,0
28659,2016-05-23,Melbourne,12.8,17.2,2.2,61.0,38.0,1016.9,1017.3,13.2,16.9,1,0
28660,2016-05-24,Melbourne,10.7,15.8,1.8,74.0,57.0,1021.1,1019.2,12.6,15.7,1,0
28661,2016-05-25,Melbourne,7.6,15.6,0.0,76.0,74.0,1015.1,1010.2,12.2,13.4,0,0
28662,2016-05-26,Melbourne,10.3,12.5,12.4,95.0,88.0,1003.6,1003.5,10.5,11.9,1,0
28663,2016-05-27,Melbourne,9.2,14.4,4.8,78.0,62.0,1007.9,1006.7,10.2,13.3,1,0
28664,2016-05-28,Melbourne,5.7,13.2,0.6,89.0,65.0,1011.0,1012.4,8.7,13.2,0,0
28665,2016-05-29,Melbourne,8.7,13.9,4.2,61.0,54.0,1019.8,1020.7,11.3,13.4,1,0
28666,2016-06-01,Melbourne,4.8,17.0,0.0,83.0,61.0,1029.3,1026.7,6.4,15.4,0,0
28667,2016-06-02,Melbourne,4.8,12.8,0.0,90.0,83.0,1028.4,1025.5,6.8,11.8,0,0
28668,2016-06-03,Melbourne,6.8,14.1,0.0,89.0,73.0,1025.9,1022.2,9.8,13.4,0,0
28669,2016-06-07,Melbourne,10.5,15.3,0.0,74.0,78.0,1001.7,1001.2,12.4,15.2,0,0
28670,2016-06-08,Melbourne,9.7,14.7,1.2,85.0,82.0,1008.6,1004.9,11.1,12.9,1,0
28671,2016-06-09,Melbourne,10.8,17.5,1.4,72.0,57.0,1000.7,1003.2,14.4,16.9,1,0
28672,2016-06-10,Melbourne,10.4,15.8,0.0,61.0,59.0,1017.1,1016.1,11.4,15.0,0,0
28673,2016-06-11,Melbourne,9.0,13.5,3.0,77.0,57.0,1023.2,1027.4,10.5,11.2,1,0
28674,2016-06-12,Melbourne,5.0,13.8,0.6,81.0,51.0,1037.0,1035.7,7.4,13.3,0,0
28675,2016-06-13,Melbourne,3.8,13.4,0.0,71.0,54.0,1037.2,1032.7,8.7,13.2,0,0
28676,2016-06-14,Melbourne,8.6,15.6,0.0,71.0,55.0,1034.6,1033.2,10.4,14.9,0,0
28677,2016-06-15,Melbourne,6.0,17.9,0.0,81.0,53.0,1032.9,1028.3,7.9,16.9,0,0
28678,2016-06-16,Melbourne,7.8,14.3,0.0,72.0,84.0,1020.8,1015.1,9.4,11.8,0,0
28679,2016-06-17,Melbourne,9.3,15.1,4.2,84.0,91.0,1011.3,1011.3,14.3,14.9,1,0
28680,2016-06-21,Melbourne,10.4,14.7,3.2,76.0,69.0,1000.8,996.9,12.5,13.7,1,0
28681,2016-06-22,Melbourne,11.2,15.4,0.0,67.0,68.0,1003.6,1004.6,11.9,13.2,0,0
28682,2016-06-23,Melbourne,10.4,14.8,0.6,74.0,60.0,1003.2,997.3,11.7,13.9,0,0
28683,2016-06-24,Melbourne,6.9,10.7,13.8,71.0,65.0,1003.0,1008.7,8.2,8.4,1,0
28684,2016-06-25,Melbourne,5.6,12.7,2.0,75.0,68.0,1022.9,1022.1,6.6,11.6,1,0
28685,2016-06-26,Melbourne,3.0,11.1,0.2,88.0,55.0,1021.1,1017.4,4.8,10.0,0,0
28686,2016-06-27,Melbourne,4.8,10.6,0.2,82.0,90.0,1017.7,1017.9,7.8,10.2,0,0
28687,2016-06-28,Melbourne,5.0,17.0,0.2,77.0,56.0,1023.7,1023.5,9.7,16.1,0,0
28688,2016-06-29,Melbourne,8.9,15.8,0.2,84.0,58.0,1026.8,1022.5,10.7,14.7,0,0
28689,2016-06-30,Melbourne,10.3,11.7,0.0,67.0,72.0,1011.2,1006.8,10.4,10.7,0,0
28690,2016-07-01,Melbourne,7.3,14.1,6.4,89.0,61.0,1019.1,1020.7,10.2,13.3,1,0
28691,2016-07-02,Melbourne,9.9,16.5,0.2,77.0,58.0,1025.3,1024.3,12.2,15.3,0,0
28692,2016-07-03,Melbourne,10.9,16.7,0.0,76.0,57.0,1024.3,1020.7,12.3,16.4,0,0
28693,2016-07-04,Melbourne,10.4,12.7,0.0,69.0,64.0,1017.7,1014.2,11.5,12.5,0,0
28694,2016-07-05,Melbourne,8.2,12.8,0.6,87.0,91.0,1012.9,1010.4,10.1,11.5,0,0
28695,2016-07-06,Melbourne,9.8,13.0,22.6,87.0,84.0,1017.1,1018.5,12.4,12.8,1,0
28696,2016-07-07,Melbourne,10.5,13.7,3.8,97.0,80.0,1023.1,1020.6,10.8,13.6,1,0
28697,2016-07-08,Melbourne,9.7,15.3,0.8,90.0,65.0,1021.2,1020.3,10.5,15.0,0,0
28698,2016-07-11,Melbourne,8.3,16.0,3.6,67.0,57.0,1002.6,1001.0,13.2,14.5,1,0
28699,2016-07-12,Melbourne,10.7,13.7,0.0,58.0,51.0,996.9,998.3,12.5,11.4,0,0
28700,2016-07-13,Melbourne,4.5,12.0,0.4,67.0,55.0,1015.6,1020.9,6.7,11.5,0,0
28701,2016-07-14,Melbourne,6.6,14.0,1.0,68.0,52.0,1028.8,1027.5,8.8,13.0,0,0
28702,2016-07-15,Melbourne,8.8,14.1,0.0,64.0,63.0,1031.9,1030.3,11.7,13.7,0,0
28703,2016-07-16,Melbourne,7.8,13.7,0.0,70.0,57.0,1033.4,1030.4,10.5,13.4,0,0
28704,2016-07-17,Melbourne,3.1,16.1,0.0,77.0,45.0,1028.1,1024.3,9.7,15.6,0,0
28705,2016-07-18,Melbourne,9.6,17.7,0.0,75.0,68.0,1019.4,1016.9,13.2,16.4,0,0
28706,2016-07-21,Melbourne,6.9,18.1,1.8,100.0,65.0,1016.5,1011.4,9.3,18.0,1,0
28707,2016-07-22,Melbourne,9.2,18.3,7.8,76.0,73.0,996.9,995.4,16.8,12.8,1,0
28708,2016-07-23,Melbourne,7.5,11.6,2.8,59.0,65.0,1004.5,1008.6,8.9,9.5,1,0
28709,2016-07-24,Melbourne,4.7,11.4,0.8,76.0,64.0,1010.8,1006.6,6.4,10.7,0,0
28710,2016-07-25,Melbourne,6.3,14.3,0.0,72.0,51.0,1008.9,1004.7,9.5,13.3,0,0
28711,2016-07-26,Melbourne,6.5,11.0,4.8,68.0,60.0,1013.0,1010.0,8.0,10.2,1,0
28712,2016-07-27,Melbourne,7.5,12.9,0.4,92.0,50.0,1012.9,1017.4,9.9,12.3,0,0
28713,2016-07-28,Melbourne,6.9,15.2,0.0,73.0,52.0,1023.7,1022.3,10.2,15.1,0,0
28714,2016-07-29,Melbourne,10.2,15.3,0.0,76.0,67.0,1021.4,1019.3,11.8,15.2,0,0
28715,2016-07-30,Melbourne,9.1,13.8,2.4,85.0,74.0,1021.0,1016.6,11.2,12.6,1,0
28716,2016-07-31,Melbourne,10.3,17.0,2.0,86.0,39.0,1016.8,1014.3,11.6,16.6,1,0
28717,2016-08-01,Melbourne,11.2,14.4,2.8,89.0,80.0,1010.8,1009.3,12.5,13.5,1,0
28718,2016-08-02,Melbourne,8.5,13.4,14.4,65.0,65.0,1020.8,1021.2,11.1,12.7,1,0
28719,2016-08-03,Melbourne,8.7,12.8,2.8,92.0,88.0,1026.3,1026.6,10.4,11.0,1,0
28720,2016-08-04,Melbourne,4.9,14.6,0.8,93.0,52.0,1031.1,1029.5,8.2,13.5,0,0
28721,2016-08-05,Melbourne,3.4,14.6,0.0,88.0,53.0,1032.5,1030.2,6.1,12.5,0,0
28722,2016-08-06,Melbourne,5.8,14.4,0.0,79.0,51.0,1029.7,1026.6,7.6,13.5,0,0
28723,2016-08-07,Melbourne,7.6,16.6,0.0,71.0,34.0,1027.5,1024.8,10.1,15.6,0,0
28724,2016-08-08,Melbourne,5.0,14.2,0.0,67.0,50.0,1024.4,1020.3,9.7,13.7,0,0
28725,2016-08-09,Melbourne,9.7,18.9,0.0,59.0,45.0,1014.5,1008.0,13.8,17.2,0,0
28726,2016-08-10,Melbourne,9.6,15.3,0.0,61.0,46.0,1010.8,1008.7,11.3,14.9,0,0
28727,2016-08-11,Melbourne,6.8,15.7,8.2,69.0,44.0,1018.7,1019.3,9.7,14.0,1,0
28728,2016-08-12,Melbourne,7.7,14.1,0.0,70.0,60.0,1021.1,1017.1,9.6,13.1,0,0
28729,2016-08-13,Melbourne,7.9,15.1,1.6,78.0,56.0,1021.6,1020.3,10.5,13.8,1,0
28730,2016-08-14,Melbourne,8.5,18.7,0.2,79.0,48.0,1027.7,1026.3,11.3,16.6,0,0
28731,2016-08-15,Melbourne,10.2,18.1,0.0,72.0,54.0,1031.2,1027.6,12.4,17.5,0,0
28732,2016-08-16,Melbourne,10.0,18.2,0.0,66.0,49.0,1025.9,1021.5,14.0,17.7,0,0
28733,2016-08-17,Melbourne,12.5,15.6,0.4,77.0,62.0,1022.7,1022.7,13.6,14.2,0,0
28734,2016-08-18,Melbourne,7.1,21.6,0.0,65.0,43.0,1018.0,1013.1,15.3,20.8,0,0
28735,2016-08-19,Melbourne,15.3,16.4,0.2,55.0,85.0,1005.9,1007.0,16.3,10.3,0,0
28736,2016-08-20,Melbourne,6.9,13.6,9.4,65.0,55.0,1011.9,1012.1,9.6,12.8,1,0
28737,2016-08-21,Melbourne,9.5,14.8,1.2,80.0,72.0,1015.8,1012.8,11.6,13.9,1,0
28738,2016-08-22,Melbourne,7.8,16.0,5.6,83.0,89.0,1014.4,1012.8,11.1,10.5,1,0
28739,2016-08-25,Melbourne,6.5,13.0,1.2,85.0,63.0,1015.2,1015.7,8.1,12.2,1,0
28740,2016-08-26,Melbourne,7.2,14.4,0.6,74.0,46.0,1022.1,1020.5,9.9,13.6,0,0
28741,2016-08-27,Melbourne,9.3,16.3,0.0,57.0,46.0,1022.3,1018.4,11.6,15.3,0,0
28742,2016-08-28,Melbourne,10.5,19.0,0.0,57.0,41.0,1020.6,1019.0,12.1,18.5,0,0
28743,2016-08-29,Melbourne,8.7,20.4,0.0,60.0,37.0,1025.0,1021.5,13.7,19.3,0,0
28744,2016-08-30,Melbourne,10.2,16.8,0.0,56.0,53.0,1020.0,1015.2,14.8,16.7,0,0
28745,2016-08-31,Melbourne,12.8,20.2,0.8,74.0,47.0,1013.6,1012.6,16.3,18.9,0,0
28746,2016-09-01,Melbourne,11.6,15.5,0.0,77.0,69.0,1018.5,1015.5,13.4,13.9,0,0
28747,2016-09-02,Melbourne,9.6,15.0,0.4,82.0,73.0,1014.3,1007.9,12.0,13.8,0,0
28748,2016-09-03,Melbourne,10.0,15.7,0.2,73.0,54.0,1008.0,1008.9,11.2,14.0,0,0
28749,2016-09-04,Melbourne,10.1,16.9,0.2,62.0,56.0,1022.7,1023.8,12.9,15.9,0,0
28750,2016-09-05,Melbourne,12.8,18.4,0.0,65.0,56.0,1029.7,1027.7,14.5,17.2,0,0
28751,2016-09-06,Melbourne,9.2,21.5,0.0,75.0,50.0,1029.7,1027.2,13.3,19.5,0,0
28752,2016-09-07,Melbourne,9.6,21.0,0.0,83.0,45.0,1029.7,1025.1,13.1,20.5,0,0
28753,2016-09-08,Melbourne,13.1,23.3,0.0,56.0,45.0,1021.5,1016.3,19.3,22.3,0,0
28754,2016-09-09,Melbourne,16.0,16.7,0.6,82.0,89.0,1009.7,1008.2,16.4,16.0,0,0
28755,2016-09-10,Melbourne,11.5,14.3,9.4,81.0,67.0,1016.4,1016.8,12.0,13.8,1,0
28756,2016-09-11,Melbourne,7.3,17.0,1.2,69.0,57.0,1019.5,1016.8,12.5,15.5,1,0
28757,2016-09-12,Melbourne,9.9,13.6,1.6,93.0,80.0,1021.8,1020.5,10.4,12.5,1,0
28758,2016-09-13,Melbourne,9.6,14.6,9.0,97.0,96.0,1020.1,1015.5,10.6,12.6,1,0
28759,2016-09-14,Melbourne,10.5,16.1,20.6,93.0,56.0,1005.3,1004.0,12.6,14.4,1,0
